time,temperature,load,vibration,status
211.56,47.43,6.57,0.14,normal
211.58,47.34,6.46,0.12,normal
211.6,46.96,6.43,0.1,normal
211.62,47.36,6.29,0.1,normal
211.64,47.21,6.24,0.1,normal
211.66,47.7,6.12,0.1,normal
211.68,47.81,6.25,0.1,normal
211.7,47.34,6.45,0.11,normal
211.72,47.83,6.51,0.1,normal
211.74,48.24,6.61,0.15,normal
211.76,48.1,6.8,0.18,normal
211.78,48.15,6.98,0.14,normal
211.8,48.09,7.12,0.18,normal
211.82,47.86,7.26,0.13,normal
211.84,47.41,7.16,0.13,normal
211.86,47.7,7.07,0.17,normal
211.88,47.89,6.99,0.21,normal
211.9,48.07,7.15,0.19,normal
211.92,48.19,7.1,0.16,normal
211.94,48.49,7.23,0.18,normal
211.96,48.81,7.29,0.19,normal
211.98,49.25,7.17,0.2,normal
212.0,49.55,7.08,0.18,normal
212.02,49.64,7.13,0.13,normal
212.04,49.46,7.25,0.13,normal
212.06,49.02,7.07,0.16,normal
212.08,48.62,7.01,0.16,normal
212.1,48.85,6.98,0.17,normal
212.12,48.78,7.07,0.16,normal
212.14,48.43,7.04,0.14,normal
212.16,48.11,7.1,0.11,normal
212.18,47.65,7.25,0.16,normal
212.2,47.85,7.38,0.15,normal
212.22,48.07,7.33,0.12,normal
212.24,48.57,7.32,0.16,normal
212.26,48.78,7.25,0.15,normal
212.28,48.29,7.21,0.16,normal
212.3,48.28,7.3,0.19,normal
212.32,48.08,7.39,0.22,normal
212.34,48.21,7.35,0.23,normal
212.36,48.48,7.34,0.22,normal
212.38,48.21,7.45,0.24,normal
212.4,48.19,7.64,0.25,normal
212.42,47.98,7.63,0.26,normal
212.44,48.27,7.58,0.26,normal
212.46,48.11,7.73,0.21,normal
212.48,48.31,7.74,0.19,normal
212.5,48.28,7.75,0.23,normal
212.52,48.31,7.56,0.21,normal
212.54,48.22,7.57,0.23,normal
212.56,48.44,7.71,0.26,normal
212.58,48.67,7.83,0.3,normal
212.6,48.43,7.84,0.32,normal
212.62,48.31,7.89,0.3,normal
212.64,48.42,7.86,0.3,normal
212.66,48.78,7.68,0.34,normal
212.68,49.08,7.77,0.35,normal
212.7,49.34,7.81,0.34,normal
212.72,49.41,7.75,0.31,normal
212.74,49.45,7.57,0.3,normal
212.76,49.02,7.53,0.3,normal
212.78,49.44,7.58,0.34,normal
212.8,49.82,7.39,0.37,normal
212.82,49.65,7.28,0.34,normal
212.84,49.36,7.27,0.34,normal
212.86,49.4,7.07,0.33,normal
212.88,49.02,6.94,0.33,normal
212.9,48.97,6.82,0.33,normal
212.92,48.81,6.76,0.32,normal
212.94,48.66,6.88,0.27,normal
212.96,49.13,6.87,0.28,normal
212.98,48.72,6.91,0.31,normal
213.0,48.94,6.93,0.34,normal
213.02,48.68,6.88,0.39,normal
213.04,48.34,6.84,0.34,normal
213.06,48.64,6.73,0.33,normal
213.08,48.64,6.62,0.3,normal
213.1,48.18,6.53,0.34,normal
213.12,47.85,6.66,0.29,normal
213.14,48.22,6.59,0.26,normal
213.16,47.9,6.65,0.23,normal
213.18,48.31,6.72,0.21,normal
213.2,48.11,6.91,0.19,normal
213.22,48.14,6.94,0.18,normal
213.24,48.43,7.13,0.17,normal
213.26,48.11,7.08,0.22,normal
213.28,47.73,7.01,0.23,normal
213.3,47.44,7.08,0.26,normal
213.32,47.25,7.26,0.22,normal
213.34,47.49,7.21,0.2,normal
213.36,47.11,7.1,0.19,normal
213.38,47.55,6.99,0.23,normal
213.4,47.99,7.03,0.25,normal
213.42,47.99,6.95,0.22,normal
213.44,47.9,6.89,0.18,normal
213.46,47.59,6.8,0.23,normal
213.48,47.84,6.89,0.24,normal
213.5,47.49,6.9,0.27,normal
213.52,47.45,7.04,0.31,normal
213.54,47.38,7.15,0.3,normal
213.56,47.55,7.31,0.32,normal
213.58,47.87,7.39,0.35,normal
213.6,47.68,7.5,0.34,normal
213.62,47.3,7.51,0.35,normal
213.64,47.14,7.54,0.35,normal
213.66,47.09,7.54,0.32,normal
213.68,47.3,7.57,0.37,normal
213.7,47.1,7.65,0.39,normal
213.72,47.59,7.57,0.44,normal
213.74,47.72,7.66,0.48,normal
213.76,47.7,7.73,0.47,normal
213.78,47.89,7.64,0.5,normal
213.8,47.62,7.68,0.53,normal
213.82,47.6,7.51,0.57,normal
213.84,47.92,7.67,0.58,normal
213.86,48.38,7.72,0.62,normal
213.88,48.06,7.53,0.64,normal
213.9,47.76,7.48,0.62,normal
213.92,48.11,7.51,0.63,normal
213.94,47.65,7.51,0.67,normal
213.96,47.63,7.67,0.65,normal
213.98,48.11,7.73,0.64,normal
214.0,48.51,7.6,0.6,normal
214.02,48.42,7.48,0.6,normal
214.04,48.52,7.44,0.6,normal
214.06,48.83,7.36,0.62,normal
214.08,48.8,7.17,0.66,normal
214.1,48.87,7.17,0.63,normal
214.12,48.56,7.35,0.64,normal
214.14,48.62,7.24,0.68,normal
214.16,48.8,7.08,0.73,normal
214.18,48.58,7.19,0.77,normal
214.2,48.78,7.05,0.8,normal
214.22,49.21,7.04,0.85,failure
214.24,49.3,7.01,0.83,failure
214.26,49.57,7.11,0.81,failure
214.28,50.04,6.99,0.85,failure
214.3,49.77,6.91,0.83,failure
214.32,49.84,6.76,0.81,failure
214.34,49.88,6.91,0.81,failure
214.36,49.61,7.07,0.85,failure
214.38,49.53,7.2,0.81,failure
214.4,49.24,7.33,0.81,failure
214.42,48.79,7.43,0.76,failure
214.44,49.19,7.5,0.78,failure
214.46,48.75,7.45,0.73,failure
214.48,49.17,7.47,0.73,failure
214.5,49.22,7.48,0.71,failure
214.52,48.89,7.58,0.76,failure
214.54,49.21,7.4,0.75,failure
214.56,49.6,7.44,0.76,failure
214.58,49.17,7.58,0.81,failure
214.6,49.63,7.48,0.83,failure
214.62,49.85,7.38,0.88,failure
214.64,49.82,7.39,0.86,failure
214.66,50.13,7.36,0.81,failure
214.68,50.0,7.18,0.84,failure
214.7,50.14,7.22,0.88,failure
214.72,50.58,7.33,0.91,failure
214.74,51.07,7.52,0.88,failure
214.76,50.98,7.45,0.85,failure
214.78,50.62,7.36,0.83,failure
214.8,50.95,7.37,0.81,failure
214.82,51.07,7.53,0.8,failure
214.84,51.45,7.39,0.81,failure
214.86,50.99,7.52,0.76,failure
214.88,50.96,7.41,0.77,failure
214.9,51.04,7.22,0.81,failure
214.92,51.2,7.03,0.85,failure
214.94,50.9,6.89,0.84,failure
214.96,51.17,6.74,0.86,failure
214.98,51.09,6.82,0.89,failure
215.0,51.0,6.7,0.85,failure
215.02,50.79,6.76,0.83,failure
215.04,50.42,6.72,0.82,failure
215.06,50.57,6.61,0.87,failure
215.08,50.21,6.48,0.82,failure
215.1,50.42,6.4,0.8,failure
215.12,50.4,6.31,0.85,failure
215.14,50.51,6.48,0.9,failure
215.16,50.74,6.66,0.95,failure
215.18,50.31,6.66,0.91,failure
215.2,50.35,6.77,0.95,failure
215.22,50.47,6.62,0.93,failure
215.24,50.96,6.44,0.91,failure
215.26,50.51,6.41,0.94,failure
215.28,50.91,6.59,0.92,failure
215.3,51.19,6.65,0.9,failure
215.32,50.99,6.61,0.9,failure
215.34,51.41,6.53,0.88,failure
215.36,51.26,6.59,0.92,failure
215.38,51.45,6.5,0.9,failure
215.4,51.12,6.68,0.86,failure
215.42,51.14,6.78,0.82,failure
215.44,51.13,6.65,0.82,failure
215.46,51.09,6.6,0.85,failure
215.48,51.02,6.64,0.87,failure
215.5,51.5,6.57,0.9,failure
215.52,51.47,6.4,0.88,failure
215.54,51.93,6.44,0.9,failure
215.56,52.26,6.49,0.92,failure
215.58,52.26,6.66,0.96,failure
215.6,51.87,6.56,0.98,failure
215.62,52.29,6.55,0.94,failure
215.64,52.12,6.58,0.94,failure
215.66,52.45,6.66,0.98,failure
215.68,52.37,6.63,0.99,failure
215.7,52.11,6.66,0.95,failure
215.72,52.22,6.84,0.9,failure
215.74,52.32,6.72,0.89,failure
215.76,51.84,6.74,0.86,failure
215.78,52.05,6.72,0.81,failure
215.8,52.17,6.82,0.77,failure
215.82,52.54,6.78,0.73,failure
215.84,52.54,6.75,0.73,failure
215.86,52.89,6.68,0.69,failure
215.88,53.14,6.55,0.64,failure
215.9,53.58,6.4,0.59,failure
215.92,53.42,6.58,0.63,failure
215.94,53.46,6.64,0.59,failure
215.96,53.23,6.75,0.57,failure
215.98,53.03,6.83,0.53,failure
216.0,53.2,7.0,0.49,failure
216.02,52.89,7.16,0.47,failure
216.04,53.07,7.03,0.49,failure
216.06,52.76,7.17,0.47,failure
216.08,52.56,7.25,0.45,failure
216.1,52.74,7.29,0.46,failure
216.12,53.23,7.18,0.43,failure
216.14,52.79,6.98,0.44,failure
216.16,52.85,7.12,0.46,failure
216.18,52.57,7.08,0.48,failure
216.2,52.83,7.02,0.5,normal
216.22,52.63,7.12,0.45,normal
216.24,52.66,7.12,0.42,normal
216.26,52.28,7.18,0.38,normal
216.28,52.47,7.29,0.41,normal
216.3,52.2,7.27,0.44,normal
216.32,52.5,7.2,0.41,normal
216.34,52.44,7.29,0.46,normal
216.36,52.36,7.29,0.48,normal
216.38,52.72,7.29,0.5,normal
216.4,52.48,7.34,0.54,normal
216.42,52.63,7.16,0.49,normal
216.44,52.75,7.22,0.52,normal
216.46,52.66,7.39,0.55,normal
216.48,52.49,7.37,0.56,normal
216.5,52.86,7.31,0.56,normal
216.52,52.92,7.27,0.56,normal
216.54,53.25,7.25,0.6,normal
216.56,53.05,7.44,0.63,normal
216.58,53.41,7.45,0.61,normal
216.6,53.64,7.34,0.56,normal
216.62,53.45,7.37,0.53,normal
216.64,53.81,7.29,0.56,normal
216.66,53.72,7.39,0.55,normal
216.68,53.55,7.34,0.53,normal
216.7,53.95,7.44,0.49,normal
216.72,53.99,7.34,0.48,normal
216.74,54.19,7.19,0.46,normal
216.76,54.44,7.03,0.45,normal
216.78,54.26,6.93,0.46,normal
216.8,54.08,7.12,0.42,normal
216.82,53.66,6.98,0.45,normal
216.84,53.95,7.18,0.48,normal
216.86,53.69,7.12,0.46,normal
216.88,53.85,7.06,0.46,normal
216.9,53.86,7.23,0.49,normal
216.92,54.03,7.1,0.45,normal
216.94,54.29,7.24,0.45,normal
216.96,54.41,7.41,0.41,normal
216.98,54.7,7.29,0.46,normal
217.0,54.3,7.21,0.5,normal
217.02,54.7,7.17,0.5,normal
217.04,54.99,7.17,0.46,normal
217.06,54.77,7.11,0.5,normal
217.08,54.9,6.96,0.49,normal
217.1,55.33,7.07,0.47,failure
217.12,55.36,6.96,0.47,failure
217.14,55.7,6.97,0.42,failure
217.16,55.95,6.97,0.47,failure
217.18,55.69,7.06,0.48,failure
217.2,56.1,7.16,0.46,failure
217.22,56.34,7.36,0.46,failure
217.24,56.81,7.23,0.49,failure
217.26,56.98,7.26,0.46,failure
217.28,56.93,7.06,0.46,failure
217.3,57.09,6.99,0.49,failure
217.32,57.35,6.98,0.52,failure
217.34,57.66,6.8,0.48,failure
217.36,57.19,6.63,0.5,failure
217.38,56.96,6.61,0.53,failure
217.4,56.98,6.52,0.49,failure
217.42,56.62,6.68,0.51,failure
217.44,56.95,6.71,0.49,failure
217.46,56.56,6.77,0.52,failure
217.48,56.69,6.89,0.5,failure
217.5,57.06,6.93,0.48,failure
217.52,57.48,7.11,0.45,failure
217.54,57.88,7.21,0.48,failure
217.56,57.42,7.08,0.51,failure
217.58,57.5,6.9,0.53,failure
217.6,57.79,6.82,0.55,failure
217.62,57.9,6.93,0.52,failure
217.64,57.62,6.88,0.54,failure
217.66,57.94,7.04,0.55,failure
217.68,57.53,7.13,0.59,failure
217.7,57.65,7.25,0.6,failure
217.72,57.73,7.29,0.62,failure
217.74,58.13,7.18,0.65,failure
217.76,58.08,7.01,0.66,failure
217.78,58.29,7.09,0.65,failure
217.8,58.46,6.96,0.64,failure
217.82,57.97,6.93,0.67,failure
217.84,57.5,7.07,0.62,failure
217.86,57.85,7.25,0.62,failure
217.88,57.69,7.17,0.65,failure
217.9,57.86,7.12,0.67,failure
217.92,58.19,7.19,0.65,failure
217.94,57.8,7.17,0.64,failure
217.96,57.49,7.19,0.63,failure
217.98,57.08,7.07,0.61,failure
218.0,56.85,6.97,0.62,failure
218.02,57.26,7.0,0.64,failure
218.04,57.73,6.92,0.64,failure
218.06,57.57,6.84,0.61,failure
218.08,57.81,6.93,0.57,failure
218.1,58.12,7.12,0.52,failure
218.12,57.78,6.97,0.49,failure
218.14,57.41,6.86,0.46,failure
218.16,57.43,6.79,0.42,failure
218.18,57.74,6.79,0.41,failure
218.2,57.65,6.73,0.43,failure
218.22,57.88,6.68,0.48,failure
218.24,57.94,6.48,0.49,failure
218.26,57.82,6.43,0.46,failure
218.28,58.25,6.41,0.47,failure
218.3,58.52,6.31,0.44,failure
218.32,58.64,6.23,0.47,failure
218.34,58.6,6.31,0.49,failure
218.36,58.38,6.33,0.51,failure
218.38,57.93,6.15,0.48,failure
218.4,57.57,5.95,0.46,failure
218.42,57.87,5.9,0.5,failure
218.44,57.72,5.71,0.46,failure
218.46,57.7,5.58,0.42,failure
218.48,57.62,5.54,0.4,failure
218.5,57.17,5.55,0.44,failure
218.52,57.01,5.43,0.48,failure
218.54,57.26,5.33,0.45,failure
218.56,57.12,5.27,0.42,failure
218.58,57.19,5.25,0.38,failure
218.6,57.04,5.07,0.34,failure
218.62,57.52,5.05,0.31,failure
218.64,57.47,5.14,0.32,failure
218.66,57.06,5.06,0.34,failure
218.68,57.19,5.25,0.3,failure
218.7,56.88,5.15,0.28,failure
218.72,57.18,5.28,0.23,failure
218.74,56.7,5.14,0.25,failure
218.76,56.91,5.16,0.29,failure
218.78,57.01,5.01,0.29,failure
218.8,57.11,5.17,0.31,failure
218.82,57.44,5.05,0.28,failure
218.84,57.69,5.03,0.32,failure
218.86,57.61,4.86,0.29,failure
218.88,57.6,4.97,0.3,failure
218.9,57.79,5.05,0.32,failure
218.92,57.75,5.14,0.3,failure
218.94,57.49,5.02,0.29,failure
218.96,57.65,5.06,0.27,failure
218.98,57.75,5.14,0.22,failure
219.0,58.11,5.09,0.26,failure
219.02,58.36,5.13,0.25,failure
219.04,58.06,4.97,0.27,failure
219.06,57.91,4.95,0.25,failure
219.08,58.13,4.75,0.24,normal
219.1,58.36,4.59,0.22,failure
219.12,58.2,4.55,0.18,failure
219.14,58.31,4.54,0.13,failure
219.16,58.29,4.68,0.1,failure
219.18,58.31,4.72,0.1,failure
219.2,58.35,4.84,0.13,failure
219.22,58.76,4.71,0.14,failure
219.24,58.75,4.62,0.14,failure
219.26,59.21,4.68,0.13,failure
219.28,58.97,4.65,0.12,failure
219.3,59.4,4.71,0.15,failure
219.32,59.65,4.74,0.16,failure
219.34,59.17,4.72,0.19,failure
219.36,59.03,4.52,0.2,failure
219.38,58.89,4.63,0.23,failure
219.4,59.14,4.46,0.19,failure
219.42,58.65,4.52,0.18,failure
219.44,58.42,4.67,0.14,failure
219.46,58.53,4.84,0.19,failure
219.48,58.05,4.94,0.15,failure
219.5,58.24,5.06,0.17,failure
219.52,58.59,5.03,0.19,failure
219.54,58.74,5.11,0.18,failure
219.56,58.48,5.04,0.16,failure
219.58,58.09,4.97,0.2,failure
219.6,58.09,4.86,0.21,failure
219.62,58.07,4.87,0.18,failure
219.64,58.19,4.68,0.22,failure
219.66,58.25,4.86,0.22,failure
219.68,58.11,4.85,0.19,failure
219.7,58.0,4.81,0.19,failure
219.72,58.39,4.99,0.18,failure
219.74,57.93,4.95,0.16,failure
219.76,58.37,4.85,0.19,failure
219.78,58.42,4.76,0.2,failure
219.8,58.01,4.86,0.22,failure
219.82,58.42,5.01,0.2,failure
219.84,58.08,5.14,0.17,failure
219.86,58.14,5.05,0.16,failure
219.88,58.19,4.93,0.17,failure
219.9,58.5,4.84,0.17,failure
219.92,58.21,4.86,0.12,failure
219.94,58.63,4.94,0.14,failure
219.96,59.03,4.74,0.18,failure
219.98,58.81,4.56,0.2,failure
220.0,59.06,4.53,0.16,failure
220.02,58.59,4.51,0.14,failure
220.04,58.9,4.62,0.14,failure
220.06,59.27,4.78,0.15,failure
220.08,59.33,4.94,0.14,failure
220.1,59.7,4.89,0.13,failure
220.12,59.56,4.83,0.15,failure
220.14,59.15,4.86,0.18,failure
220.16,59.62,4.9,0.2,failure
220.18,59.62,4.93,0.23,failure
220.2,59.42,4.91,0.28,failure
220.22,59.13,5.05,0.3,failure
220.24,59.49,5.04,0.26,failure
220.26,59.36,5.06,0.23,failure
220.28,59.69,4.96,0.25,failure
220.3,59.81,5.14,0.21,failure
220.32,60.1,5.33,0.22,failure
220.34,59.97,5.2,0.24,failure
220.36,59.72,5.28,0.21,failure
220.38,59.92,5.18,0.19,failure
220.4,59.96,5.35,0.21,failure
220.42,59.8,5.28,0.2,failure
220.44,59.36,5.15,0.19,failure
220.46,59.19,5.05,0.16,failure
220.48,59.24,4.98,0.2,failure
220.5,59.45,4.82,0.17,failure
220.52,59.79,4.97,0.16,failure
220.54,60.27,4.85,0.11,failure
220.56,60.58,4.91,0.1,failure
220.58,60.43,4.91,0.1,failure
220.6,60.4,5.03,0.12,failure
220.62,60.49,5.12,0.16,failure
220.64,60.42,4.99,0.15,failure
220.66,60.48,5.14,0.11,failure
220.68,60.53,5.28,0.12,failure
220.7,60.6,5.33,0.1,failure
220.72,61.01,5.19,0.1,failure
220.74,60.82,5.24,0.1,failure
220.76,61.15,5.38,0.14,failure
220.78,61.37,5.24,0.18,failure
220.8,61.61,5.33,0.19,failure
220.82,61.22,5.13,0.16,failure
220.84,61.59,5.14,0.16,failure
220.86,61.74,4.94,0.2,failure
220.88,61.51,4.85,0.23,failure
220.9,61.94,4.67,0.25,failure
220.92,62.04,4.61,0.21,failure
220.94,61.88,4.42,0.16,failure
220.96,61.77,4.5,0.12,failure
220.98,62.16,4.6,0.1,failure
221.0,62.19,4.73,0.1,failure
221.02,61.73,4.7,0.11,failure
221.04,61.49,4.83,0.1,failure
221.06,61.97,4.97,0.11,failure
221.08,61.82,5.13,0.16,normal
221.1,61.59,4.94,0.15,failure
221.12,61.39,4.82,0.16,failure
221.14,61.74,4.79,0.16,failure
221.16,61.88,4.61,0.2,failure
221.18,61.53,4.54,0.18,failure
221.2,61.97,4.41,0.23,failure
221.22,62.04,4.48,0.23,failure
221.24,62.28,4.47,0.25,failure
221.26,62.11,4.43,0.21,failure
221.28,61.66,4.55,0.21,failure
221.3,61.75,4.64,0.2,failure
221.32,62.23,4.5,0.22,failure
221.34,61.94,4.67,0.25,failure
221.36,61.83,4.65,0.26,failure
221.38,61.55,4.71,0.26,failure
221.4,61.32,4.76,0.22,failure
221.42,61.6,4.56,0.18,failure
221.44,61.45,4.51,0.23,failure
221.46,61.74,4.57,0.26,failure
221.48,61.87,4.68,0.28,failure
221.5,62.11,4.8,0.24,failure
221.52,62.02,4.71,0.27,failure
221.54,61.56,4.68,0.23,failure
221.56,61.65,4.72,0.27,failure
221.58,61.28,4.68,0.26,failure
221.6,61.75,4.57,0.22,failure
221.62,61.83,4.74,0.24,failure
221.64,61.44,4.86,0.25,failure
221.66,61.2,4.95,0.26,failure
221.68,61.4,4.82,0.31,failure
221.7,60.99,4.96,0.29,failure
221.72,60.94,4.97,0.25,failure
221.74,60.67,5.1,0.27,failure
221.76,60.88,5.23,0.27,failure
221.78,60.38,5.1,0.27,failure
221.8,60.28,5.09,0.24,failure
221.82,59.84,5.21,0.27,failure
221.84,59.85,5.4,0.32,failure
221.86,59.81,5.48,0.28,failure
221.88,60.27,5.57,0.28,failure
221.9,60.68,5.75,0.3,failure
221.92,60.81,5.93,0.28,failure
221.94,61.3,5.74,0.26,failure
221.96,61.01,5.59,0.27,failure
221.98,60.98,5.55,0.23,failure
222.0,60.82,5.66,0.27,failure
222.02,60.32,5.51,0.32,failure
222.04,60.55,5.69,0.31,failure
222.06,60.26,5.84,0.31,failure
222.08,60.0,5.86,0.31,failure
222.1,60.4,5.89,0.3,failure
222.12,60.63,5.71,0.27,failure
222.14,60.65,5.87,0.31,failure
222.16,60.2,6.01,0.35,failure
222.18,60.55,5.99,0.39,failure
222.2,60.81,5.9,0.44,failure
222.22,61.18,5.75,0.4,failure
222.24,61.4,5.8,0.37,failure
222.26,61.36,5.66,0.36,failure
222.28,61.82,5.59,0.35,failure
222.3,61.75,5.61,0.39,failure
222.32,61.56,5.7,0.39,failure
222.34,61.57,5.81,0.42,failure
222.36,61.95,5.82,0.46,failure
222.38,61.92,5.79,0.48,failure
222.4,61.46,5.84,0.52,failure
222.42,61.16,5.97,0.49,failure
222.44,60.99,5.8,0.52,failure
222.46,61.02,5.94,0.52,failure
222.48,61.22,5.8,0.49,failure
222.5,60.93,5.69,0.44,failure
222.52,61.05,5.59,0.42,failure
222.54,60.77,5.41,0.41,failure
222.56,61.17,5.25,0.46,failure
222.58,60.73,5.17,0.46,failure
222.6,60.3,5.04,0.47,failure
222.62,60.67,5.16,0.49,failure
222.64,60.57,5.26,0.52,failure
222.66,60.84,5.41,0.48,failure
222.68,60.53,5.37,0.45,failure
222.7,60.39,5.38,0.43,failure
222.72,60.84,5.32,0.43,failure
222.74,61.14,5.42,0.41,failure
222.76,60.93,5.6,0.43,failure
222.78,60.89,5.49,0.4,failure
222.8,60.52,5.33,0.45,failure
222.82,60.69,5.19,0.45,failure
222.84,60.82,5.27,0.41,failure
222.86,60.78,5.38,0.41,failure
222.88,61.19,5.35,0.45,failure
222.9,61.54,5.38,0.45,failure
222.92,61.83,5.28,0.49,failure
222.94,61.83,5.2,0.51,failure
222.96,61.5,5.08,0.53,failure
222.98,61.0,4.98,0.56,failure
223.0,61.3,5.15,0.56,failure
223.02,61.15,5.29,0.55,failure
223.04,60.75,5.45,0.59,failure
223.06,60.27,5.57,0.58,failure
223.08,60.72,5.48,0.62,normal
223.1,61.08,5.4,0.62,failure
223.12,61.12,5.32,0.6,failure
223.14,61.52,5.24,0.61,failure
223.16,61.41,5.11,0.63,failure
223.18,60.93,5.1,0.67,failure
223.2,60.71,4.93,0.69,failure
223.22,60.58,5.01,0.67,failure
223.24,60.65,5.06,0.72,failure
223.26,60.7,4.91,0.68,failure
223.28,60.58,4.75,0.71,failure
223.3,60.89,4.91,0.7,failure
223.32,60.87,4.84,0.66,failure
223.34,61.36,4.76,0.71,failure
223.36,60.98,4.82,0.68,failure
223.38,61.38,4.79,0.71,failure
223.4,61.81,4.59,0.7,failure
223.42,61.32,4.72,0.65,failure
223.44,61.55,4.85,0.68,failure
223.46,62.02,4.96,0.64,failure
223.48,62.23,5.05,0.63,failure
223.5,62.33,5.04,0.59,failure
223.52,62.23,4.95,0.57,failure
223.54,61.99,4.75,0.59,failure
223.56,61.64,4.84,0.6,failure
223.58,61.49,4.84,0.59,failure
223.6,61.31,4.96,0.6,failure
223.62,61.33,5.13,0.63,failure
223.64,61.71,5.2,0.65,failure
223.66,61.98,5.31,0.61,failure
223.68,61.82,5.31,0.63,failure
223.7,61.6,5.23,0.61,failure
223.72,61.97,5.3,0.58,failure
223.74,61.56,5.29,0.57,failure
223.76,61.4,5.44,0.55,failure
223.78,60.95,5.29,0.56,failure
223.8,60.59,5.21,0.58,failure
223.82,60.1,5.12,0.55,failure
223.84,60.1,5.21,0.5,failure
223.86,60.47,5.39,0.51,failure
223.88,60.53,5.2,0.48,failure
223.9,60.99,5.3,0.47,failure
223.92,60.52,5.33,0.51,failure
223.94,60.68,5.48,0.5,failure
223.96,60.61,5.35,0.53,failure
223.98,60.82,5.46,0.56,failure
224.0,60.53,5.3,0.58,failure
224.02,60.69,5.24,0.57,failure
224.04,60.37,5.08,0.61,failure
224.06,60.74,4.96,0.64,failure
224.08,60.73,4.82,0.67,failure
224.1,60.9,4.76,0.63,failure
224.12,60.57,4.94,0.58,failure
224.14,60.57,4.86,0.54,failure
224.16,60.82,4.86,0.59,failure
224.18,60.95,4.69,0.62,failure
224.2,60.59,4.62,0.66,failure
224.22,60.76,4.77,0.7,failure
224.24,60.81,4.65,0.68,failure
224.26,60.57,4.62,0.72,failure
224.28,60.48,4.56,0.69,failure
224.3,60.75,4.55,0.68,failure
224.32,61.18,4.39,0.73,failure
224.34,61.21,4.45,0.74,failure
224.36,61.61,4.38,0.7,failure
224.38,61.39,4.57,0.67,failure
224.4,61.66,4.42,0.62,failure
224.42,61.22,4.38,0.61,failure
224.44,61.64,4.25,0.61,failure
224.46,61.23,4.13,0.58,failure
224.48,61.08,4.03,0.59,failure
224.5,60.72,4.0,0.57,failure
224.52,60.3,3.97,0.55,failure
224.54,60.26,3.9,0.53,failure
224.56,60.03,3.93,0.5,failure
224.58,60.05,3.76,0.52,failure
224.6,59.71,3.9,0.53,failure
224.62,59.92,3.98,0.57,failure
224.64,60.0,4.08,0.61,failure
224.66,60.02,4.23,0.64,failure
224.68,59.91,4.38,0.59,failure
224.7,60.24,4.54,0.64,failure
224.72,60.27,4.68,0.68,failure
224.74,60.63,4.7,0.66,failure
224.76,60.92,4.7,0.7,failure
224.78,60.9,4.86,0.7,failure
224.8,60.63,5.02,0.66,failure
224.82,60.32,5.1,0.68,failure
224.84,60.82,4.95,0.67,failure
224.86,60.9,5.06,0.72,failure
224.88,61.14,5.17,0.75,failure
224.9,61.53,5.25,0.78,failure
224.92,61.24,5.38,0.83,failure
224.94,61.16,5.55,0.86,failure
224.96,61.4,5.71,0.83,failure
224.98,61.82,5.56,0.84,failure
225.0,61.73,5.49,0.82,failure
225.02,62.07,5.41,0.82,failure
225.04,62.56,5.32,0.82,failure
225.06,62.8,5.34,0.8,failure
225.08,62.77,5.36,0.84,normal
225.1,62.31,5.54,0.85,failure
225.12,62.08,5.63,0.9,failure
225.14,62.07,5.48,0.86,failure
225.16,61.64,5.35,0.83,failure
225.18,61.4,5.32,0.84,failure
225.2,61.55,5.51,0.8,failure
225.22,61.71,5.68,0.79,failure
225.24,62.14,5.59,0.8,failure
225.26,62.06,5.49,0.77,failure
225.28,62.2,5.37,0.73,failure
225.3,62.48,5.22,0.76,failure
225.32,62.3,5.14,0.81,failure
225.34,62.35,5.09,0.76,failure
225.36,62.06,5.2,0.75,failure
225.38,61.86,5.15,0.71,failure
225.4,61.76,5.31,0.75,failure
225.42,61.52,5.43,0.73,failure
225.44,61.26,5.44,0.7,failure
225.46,61.53,5.24,0.71,failure
225.48,61.21,5.14,0.69,failure
225.5,61.57,5.25,0.65,failure
225.52,61.34,5.18,0.65,failure
225.54,60.87,5.04,0.61,failure
225.56,60.76,5.07,0.56,failure
225.58,60.97,4.93,0.57,failure
225.6,60.79,5.11,0.54,failure
225.62,61.17,5.07,0.49,failure
225.64,61.03,5.02,0.48,failure
225.66,60.93,5.02,0.49,failure
225.68,61.08,5.12,0.48,failure
